ResourceTypeAcronym,AttributeName,InstanceName,AggregationStatisticCV,IntervalTimeUnitCV,UnitNameCV,YearType,YearMonth,TimeSeriesValueID,CountDays,CalenderYear,CumulativeMonthly
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,07/2000,802692,31,2000-07-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,08/2000,802723,31,2000-08-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,09/2000,802753,30,2000-09-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,10/2000,802784,31,2000-10-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,11/2000,802814,30,2000-11-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,12/2000,802845,31,2000-12-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,01/2001,802876,31,2001-01-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,02/2001,802904,28,2001-02-28,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,03/2001,802935,31,2001-03-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,04/2001,802965,30,2001-04-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,05/2001,802996,31,2001-05-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,06/2001,803026,30,2001-06-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,07/2001,803057,31,2001-07-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,08/2001,803088,31,2001-08-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,09/2001,803118,30,2001-09-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,10/2001,803149,31,2001-10-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,11/2001,803179,30,2001-11-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,12/2001,803210,31,2001-12-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,01/2002,803241,31,2002-01-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,02/2002,803269,28,2002-02-28,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,03/2002,803300,31,2002-03-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,04/2002,803330,30,2002-04-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,05/2002,803361,31,2002-05-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,06/2002,803391,30,2002-06-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,07/2002,803422,31,2002-07-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,08/2002,803453,31,2002-08-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,09/2002,803483,30,2002-09-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,10/2002,803514,31,2002-10-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,11/2002,803544,30,2002-11-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,12/2002,803575,31,2002-12-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,01/2003,803606,31,2003-01-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,02/2003,803634,28,2003-02-28,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,03/2003,803665,31,2003-03-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,04/2003,803695,30,2003-04-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,05/2003,803726,31,2003-05-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,06/2003,803756,30,2003-06-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,07/2003,803787,31,2003-07-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,08/2003,803818,31,2003-08-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,09/2003,803848,30,2003-09-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,10/2003,803879,31,2003-10-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,11/2003,803909,30,2003-11-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,12/2003,803940,31,2003-12-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,01/2004,803971,31,2004-01-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,02/2004,804000,29,2004-02-29,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,03/2004,804031,31,2004-03-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,04/2004,804061,30,2004-04-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,05/2004,804092,31,2004-05-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,06/2004,804122,30,2004-06-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,07/2004,804153,31,2004-07-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,08/2004,804184,31,2004-08-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,09/2004,804214,30,2004-09-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,10/2004,804245,31,2004-10-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,11/2004,804275,30,2004-11-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,12/2004,804306,31,2004-12-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,01/2005,804337,31,2005-01-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,02/2005,804365,28,2005-02-28,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,03/2005,804396,31,2005-03-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,04/2005,804426,30,2005-04-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,05/2005,804457,31,2005-05-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,06/2005,804487,30,2005-06-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,07/2005,804518,31,2005-07-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,08/2005,804549,31,2005-08-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,09/2005,804579,30,2005-09-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,10/2005,804610,31,2005-10-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,11/2005,804640,30,2005-11-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,12/2005,804671,31,2005-12-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,01/2006,804702,31,2006-01-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,02/2006,804730,28,2006-02-28,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,03/2006,804761,31,2006-03-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,04/2006,804791,30,2006-04-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,05/2006,804822,31,2006-05-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,06/2006,804852,30,2006-06-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,07/2006,804883,31,2006-07-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,08/2006,804914,31,2006-08-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,09/2006,804944,30,2006-09-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,10/2006,804975,31,2006-10-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,11/2006,805005,30,2006-11-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,12/2006,805036,31,2006-12-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,01/2007,805067,31,2007-01-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,02/2007,805095,28,2007-02-28,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,03/2007,805126,31,2007-03-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,04/2007,805156,30,2007-04-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,05/2007,805187,31,2007-05-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,06/2007,805217,30,2007-06-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,07/2007,805248,31,2007-07-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,08/2007,805279,31,2007-08-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,09/2007,805309,30,2007-09-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,10/2007,805340,31,2007-10-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,11/2007,805370,30,2007-11-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,12/2007,805401,31,2007-12-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,01/2008,805432,31,2008-01-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,02/2008,805461,29,2008-02-29,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,03/2008,805492,31,2008-03-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,04/2008,805522,30,2008-04-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,05/2008,805553,31,2008-05-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,06/2008,805583,30,2008-06-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,07/2008,805614,31,2008-07-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,08/2008,805645,31,2008-08-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,09/2008,805675,30,2008-09-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,10/2008,805706,31,2008-10-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,11/2008,805736,30,2008-11-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,12/2008,805767,31,2008-12-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,01/2009,805798,31,2009-01-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,02/2009,805826,28,2009-02-28,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,03/2009,805857,31,2009-03-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,04/2009,805887,30,2009-04-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,05/2009,805918,31,2009-05-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,06/2009,805948,30,2009-06-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,07/2009,805979,31,2009-07-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,08/2009,806010,31,2009-08-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,09/2009,806040,30,2009-09-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,10/2009,806071,31,2009-10-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,11/2009,806101,30,2009-11-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,12/2009,806132,31,2009-12-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,01/2010,806163,31,2010-01-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,02/2010,806191,28,2010-02-28,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,03/2010,806222,31,2010-03-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,04/2010,806252,30,2010-04-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,05/2010,806283,31,2010-05-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,06/2010,806313,30,2010-06-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,07/2010,806344,31,2010-07-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,08/2010,806375,31,2010-08-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,09/2010,806405,30,2010-09-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,10/2010,806436,31,2010-10-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,11/2010,806466,30,2010-11-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,12/2010,806497,31,2010-12-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,01/2011,806528,31,2011-01-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,02/2011,806556,28,2011-02-28,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,03/2011,806587,31,2011-03-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,04/2011,806617,30,2011-04-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,05/2011,806648,31,2011-05-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,06/2011,806678,30,2011-06-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,07/2011,806709,31,2011-07-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,08/2011,806740,31,2011-08-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,09/2011,806770,30,2011-09-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,10/2011,806801,31,2011-10-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,11/2011,806831,30,2011-11-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,12/2011,806862,31,2011-12-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,01/2012,806893,31,2012-01-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,02/2012,806922,29,2012-02-29,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,03/2012,806953,31,2012-03-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,04/2012,806983,30,2012-04-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,05/2012,807014,31,2012-05-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,06/2012,807044,30,2012-06-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,07/2012,807075,31,2012-07-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,08/2012,807106,31,2012-08-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,09/2012,807136,30,2012-09-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,10/2012,807167,31,2012-10-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,11/2012,807197,30,2012-11-30,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,12/2012,807228,31,2012-12-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,01/2013,807259,31,2013-01-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,02/2013,807287,28,2013-02-28,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,03/2013,807318,31,2013-03-31,
CUAHSI,"Discharge, cubic feet per second",BEAR RIVER NEAR UTAH-WYOMING STATE LINE,Average,day,ft3/s,CalendarYear,04/2013,807348,30,2013-04-30,
